Date,CustomerID,InvoiceID,ProductID,ProductName,Category,SubCategory,City,State,Zone,Qty,Rate,Amount,DiscountPct,NetAmount,PaymentMethod,SalesChannel
2025-03-01,CUST0158,INV100544,PROD0106,Product 106,Dairy,Butter,Visakhapatnam,Andhra Pradesh,South,16,69.19,1107.04,0,1107.04,Wallet,Retail
2025-04-30,CUST0116,INV100545,PROD0188,Product 188,Snacks,Nuts,Ahmedabad,Gujarat,West,7,47.18,330.26,12.5,288.98,Wallet,Wholesale
2023-02-08,CUST0142,INV100546,PROD0085,Product 85,Personal Care,Lotion,Thane,Maharashtra,West,16,128.89,2062.24,12.5,1804.46,UPI,Online
2023-08-02,CUST0149,INV100547,PROD0176,Product 176,Beverages,Juice,Ahmedabad,Gujarat,West,4,155.79,623.16,12.5,545.26,Card,Wholesale
2025-06-23,CUST0497,INV100548,PROD0196,Product 196,Bakery,Cake,Visakhapatnam,Andhra Pradesh,South,21,93.12,1955.52,0,1955.52,Cash,Online
2023-04-03,CUST0363,INV100549,PROD0032,Product 32,Produce,Herbs,Ahmedabad,Gujarat,West,12,74.96,899.52,0,899.52,Card,Retail
2024-09-13,CUST0049,INV100550,PROD0183,Product 183,Electronics,Adapter,Bengaluru,Karnataka,South,9,1438.24,12944.16,10,11649.74,Wallet,Retail
2023-05-18,CUST0500,INV100551,PROD0051,Product 51,Household,Detergent,Kolkata,West Bengal,East,20,185.79,3715.8,0,3715.8,Net Banking,Wholesale
2025-01-10,CUST0208,INV100552,PROD0165,Product 165,Bakery,Cake,Pune,Maharashtra,West,5,244.7,1223.5,0,1223.5,Net Banking,Retail
2024-05-27,CUST0040,INV100553,PROD0022,Product 22,Electronics,Power Bank,Indore,Madhya Pradesh,Central,13,1224.13,15913.69,5,15118.01,UPI,Distributor
2025-04-10,CUST0440,INV100554,PROD0105,Product 105,Beverages,Tea,Chennai,Tamil Nadu,South,16,151.96,2431.36,0,2431.36,Card,Retail
2025-05-07,CUST0016,INV100555,PROD0151,Product 151,Snacks,Nuts,Bhopal,Madhya Pradesh,Central,10,75.72,757.2,5,719.34,UPI,Wholesale
2024-10-14,CUST0306,INV100556,PROD0135,Product 135,Beverages,Coffee,Indore,Madhya Pradesh,Central,1,62.27,62.27,0,62.27,Cash,Distributor
2025-07-27,CUST0360,INV100557,PROD0128,Product 128,Dairy,Butter,Thane,Maharashtra,West,8,186.64,1493.12,0,1493.12,UPI,Distributor
2023-05-18,CUST0002,INV100558,PROD0159,Product 159,Household,Air Freshener,Nagpur,Maharashtra,West,10,61.36,613.6,12.5,536.9,Wallet,Online
2025-06-10,CUST0454,INV100559,PROD0015,Product 15,Snacks,Nuts,Thane,Maharashtra,West,6,60.34,362.04,5,343.94,UPI,Retail
2023-08-25,CUST0270,INV100560,PROD0164,Product 164,Dairy,Milk,Kanpur,Uttar Pradesh,North,19,67.4,1280.6,0,1280.6,Cash,Wholesale
2025-02-13,CUST0204,INV100561,PROD0136,Product 136,Electronics,Power Bank,Mumbai,Maharashtra,West,12,2395.47,28745.64,12.5,25152.44,Wallet,Wholesale
2023-03-17,CUST0209,INV100562,PROD0050,Product 50,Personal Care,Shampoo,Kolkata,West Bengal,East,18,52.22,939.96,0,939.96,Wallet,Wholesale
2023-04-05,CUST0123,INV100563,PROD0116,Product 116,Dairy,Butter,Surat,Gujarat,West,23,91.01,2093.23,0,2093.23,Net Banking,Retail
2025-02-04,CUST0131,INV100564,PROD0010,Product 10,Dairy,Cheese,Visakhapatnam,Andhra Pradesh,South,5,101.04,505.2,5,479.94,Wallet,Distributor
2024-03-14,CUST0022,INV100565,PROD0094,Product 94,Beverages,Juice,Ahmedabad,Gujarat,West,21,57.1,1199.1,0,1199.1,Net Banking,Distributor
2024-03-12,CUST0223,INV100566,PROD0191,Product 191,Beverages,Water,Bengaluru,Karnataka,South,23,71.1,1635.3,10,1471.77,UPI,Wholesale
2024-01-05,CUST0400,INV100567,PROD0005,Product 5,Beverages,Coffee,Pune,Maharashtra,West,4,103.38,413.52,12.5,361.83,Wallet,Wholesale
2023-03-16,CUST0200,INV100568,PROD0102,Product 102,Snacks,Chips,Indore,Madhya Pradesh,Central,13,51.53,669.89,0,669.89,Card,Distributor
2025-07-08,CUST0165,INV100569,PROD0191,Product 191,Household,Detergent,Chennai,Tamil Nadu,South,10,373.51,3735.1,0,3735.1,Card,Online
2024-03-22,CUST0175,INV100570,PROD0092,Product 92,Beverages,Soda,Visakhapatnam,Andhra Pradesh,South,5,73.39,366.95,0,366.95,Wallet,Wholesale
2024-09-28,CUST0293,INV100571,PROD0028,Product 28,Electronics,Adapter,Bhopal,Madhya Pradesh,Central,7,1726.61,12086.27,0,12086.27,Wallet,Wholesale
2023-11-08,CUST0108,INV100572,PROD0135,Product 135,Dairy,Butter,Pune,Maharashtra,West,16,191.94,3071.04,0,3071.04,UPI,Wholesale
2023-11-02,CUST0459,INV100573,PROD0142,Product 142,Beverages,Water,Patna,Bihar,East,14,162.65,2277.1,12.5,1992.46,Card,Online
2024-10-22,CUST0122,INV100574,PROD0123,Product 123,Personal Care,Lotion,Pune,Maharashtra,West,17,128.13,2178.21,12.5,1905.93,Card,Wholesale
2024-12-08,CUST0192,INV100575,PROD0158,Product 158,Snacks,Chips,Bengaluru,Karnataka,South,22,30.07,661.54,0,661.54,Cash,Distributor
2025-04-02,CUST0356,INV100576,PROD0005,Product 5,Beverages,Water,Nagpur,Maharashtra,West,9,117.79,1060.11,12.5,927.6,Wallet,Retail
2024-02-17,CUST0149,INV100577,PROD0074,Product 74,Personal Care,Soap,Patna,Bihar,East,2,282.83,565.66,12.5,494.95,Cash,Wholesale
2025-04-30,CUST0388,INV100578,PROD0154,Product 154,Produce,Herbs,Nashik,Maharashtra,West,15,72.6,1089,0,1089,Net Banking,Online
2024-07-02,CUST0283,INV100579,PROD0165,Product 165,Electronics,Earphones,Visakhapatnam,Andhra Pradesh,South,11,1354.47,14899.17,0,14899.17,Cash,Wholesale
2023-12-05,CUST0402,INV100580,PROD0094,Product 94,Produce,Herbs,Nashik,Maharashtra,West,16,101.15,1618.4,5,1537.48,Card,Wholesale
2023-06-29,CUST0290,INV100581,PROD0027,Product 27,Dairy,Milk,Visakhapatnam,Andhra Pradesh,South,15,102.62,1539.3,10,1385.37,Cash,Wholesale
2025-03-05,CUST0456,INV100582,PROD0049,Product 49,Snacks,Biscuits,Ahmedabad,Gujarat,West,12,81.81,981.72,0,981.72,Cash,Wholesale
2024-09-29,CUST0497,INV100583,PROD0111,Product 111,Produce,Herbs,Kanpur,Uttar Pradesh,North,22,127.15,2797.3,0,2797.3,UPI,Distributor
2025-02-21,CUST0359,INV100584,PROD0006,Product 6,Electronics,Charger,Indore,Madhya Pradesh,Central,18,1305.29,23495.22,0,23495.22,UPI,Distributor
2024-06-16,CUST0214,INV100585,PROD0008,Product 8,Electronics,Charger,Kolkata,West Bengal,East,12,1464.35,17572.2,0,17572.2,Cash,Wholesale
2024-11-04,CUST0311,INV100586,PROD0057,Product 57,Bakery,Bun,Ahmedabad,Gujarat,West,12,66.92,803.04,12.5,702.66,Wallet,Wholesale
2025-06-27,CUST0460,INV100587,PROD0144,Product 144,Beverages,Juice,Mumbai,Maharashtra,West,22,113.65,2500.3,12.5,2187.76,Cash,Distributor
2024-02-20,CUST0340,INV100588,PROD0031,Product 31,Personal Care,Lotion,Surat,Gujarat,West,23,292.68,6731.64,5,6395.06,UPI,Wholesale
2025-03-13,CUST0303,INV100589,PROD0196,Product 196,Bakery,Cake,Bhopal,Madhya Pradesh,Central,21,86.9,1824.9,0,1824.9,Cash,Retail
2023-01-16,CUST0282,INV100590,PROD0098,Product 98,Produce,Vegetables,Bhopal,Madhya Pradesh,Central,5,155.84,779.2,10,701.28,UPI,Wholesale
2024-08-08,CUST0288,INV100591,PROD0124,Product 124,Produce,Fruits,Hyderabad,Telangana,South,13,42.75,555.75,10,500.18,Card,Online
2024-07-08,CUST0173,INV100592,PROD0193,Product 193,Snacks,Nuts,Kolkata,West Bengal,East,4,58.72,234.88,0,234.88,Cash,Distributor
2024-05-04,CUST0077,INV100593,PROD0062,Product 62,Dairy,Butter,Pune,Maharashtra,West,19,107.53,2043.07,12.5,1787.69,UPI,Wholesale
2025-07-18,CUST0386,INV100594,PROD0058,Product 58,Beverages,Tea,Visakhapatnam,Andhra Pradesh,South,12,41.3,495.6,0,495.6,Net Banking,Distributor
2023-03-18,CUST0454,INV100595,PROD0100,Product 100,Snacks,Chips,Bengaluru,Karnataka,South,2,126.67,253.34,12.5,221.67,Net Banking,Wholesale
2024-01-20,CUST0042,INV100596,PROD0172,Product 172,Household,Tissue,Mumbai,Maharashtra,West,10,209.86,2098.6,0,2098.6,UPI,Retail
2025-05-28,CUST0271,INV100597,PROD0015,Product 15,Dairy,Milk,Lucknow,Uttar Pradesh,North,13,34.18,444.34,0,444.34,Wallet,Retail
2025-06-11,CUST0378,INV100598,PROD0083,Product 83,Beverages,Soda,Bhopal,Madhya Pradesh,Central,10,68.21,682.1,0,682.1,Card,Wholesale
2023-08-14,CUST0299,INV100599,PROD0114,Product 114,Produce,Herbs,Hyderabad,Telangana,South,19,98.66,1874.54,0,1874.54,UPI,Online
2024-09-05,CUST0327,INV100600,PROD0072,Product 72,Dairy,Milk,Vadodara,Gujarat,West,17,74.32,1263.44,5,1200.27,Net Banking,Distributor
2025-02-20,CUST0145,INV100601,PROD0101,Product 101,Personal Care,Soap,Patna,Bihar,East,21,60.6,1272.6,0,1272.6,Card,Distributor
2025-02-02,CUST0442,INV100602,PROD0106,Product 106,Personal Care,Shampoo,Nagpur,Maharashtra,West,5,45.06,225.3,10,202.77,UPI,Retail
2025-02-26,CUST0447,INV100603,PROD0126,Product 126,Electronics,Adapter,Pune,Maharashtra,West,20,1593.56,31871.2,10,28684.08,Card,Retail
2023-03-10,CUST0399,INV100604,PROD0068,Product 68,Beverages,Soda,Visakhapatnam,Andhra Pradesh,South,11,34.07,374.77,0,374.77,Wallet,Online
2025-08-17,CUST0497,INV100605,PROD0050,Product 50,Household,Cleaner,Patna,Bihar,East,18,53.68,966.24,10,869.62,Card,Retail
2023-04-22,CUST0068,INV100606,PROD0081,Product 81,Bakery,Cake,Kolkata,West Bengal,East,24,225.46,5411.04,5,5140.49,Cash,Distributor
2024-11-25,CUST0240,INV100607,PROD0140,Product 140,Snacks,Chocolates,Mumbai,Maharashtra,West,11,89.62,985.82,0,985.82,Card,Wholesale
2025-02-07,CUST0053,INV100608,PROD0021,Product 21,Personal Care,Soap,Indore,Madhya Pradesh,Central,12,141.19,1694.28,10,1524.85,UPI,Wholesale
2024-01-21,CUST0217,INV100609,PROD0061,Product 61,Bakery,Cake,Patna,Bihar,East,1,200.59,200.59,0,200.59,Net Banking,Online
2023-11-11,CUST0063,INV100610,PROD0049,Product 49,Household,Air Freshener,Delhi,Delhi,North,21,380.88,7998.48,10,7198.63,Wallet,Online
2023-05-25,CUST0136,INV100611,PROD0152,Product 152,Beverages,Coffee,Nashik,Maharashtra,West,23,37.58,864.34,10,777.91,Cash,Retail
2023-10-19,CUST0443,INV100612,PROD0102,Product 102,Dairy,Milk,Bengaluru,Karnataka,South,22,180.83,3978.26,5,3779.35,Net Banking,Online
2024-04-26,CUST0028,INV100613,PROD0061,Product 61,Electronics,Charger,Jaipur,Rajasthan,North,24,1286.17,30868.08,12.5,27009.57,UPI,Distributor
2025-07-26,CUST0274,INV100614,PROD0028,Product 28,Personal Care,Lotion,Vadodara,Gujarat,West,6,287.56,1725.36,0,1725.36,Wallet,Wholesale
2023-04-15,CUST0096,INV100615,PROD0020,Product 20,Beverages,Coffee,Delhi,Delhi,North,1,179.82,179.82,0,179.82,Net Banking,Wholesale
2025-01-22,CUST0322,INV100616,PROD0050,Product 50,Dairy,Yogurt,Chennai,Tamil Nadu,South,10,126.24,1262.4,0,1262.4,Wallet,Online
2025-06-16,CUST0425,INV100617,PROD0126,Product 126,Electronics,Charger,Bhopal,Madhya Pradesh,Central,8,555.4,4443.2,12.5,3887.8,Card,Wholesale
2023-08-23,CUST0059,INV100618,PROD0132,Product 132,Personal Care,Toothpaste,Bhopal,Madhya Pradesh,Central,13,172.72,2245.36,12.5,1964.69,UPI,Online
2024-02-17,CUST0294,INV100619,PROD0193,Product 193,Electronics,Earphones,Vadodara,Gujarat,West,20,927.85,18557,5,17629.15,Wallet,Distributor
2023-08-30,CUST0349,INV100620,PROD0031,Product 31,Electronics,Adapter,Pune,Maharashtra,West,2,897.41,1794.82,12.5,1570.47,Net Banking,Distributor
2024-07-07,CUST0461,INV100621,PROD0104,Product 104,Personal Care,Soap,Nagpur,Maharashtra,West,16,285.62,4569.92,0,4569.92,UPI,Distributor
2024-11-21,CUST0074,INV100622,PROD0022,Product 22,Personal Care,Shampoo,Ahmedabad,Gujarat,West,21,188.42,3956.82,12.5,3462.22,Cash,Online
2024-07-06,CUST0082,INV100623,PROD0023,Product 23,Produce,Herbs,Nagpur,Maharashtra,West,9,11.05,99.45,0,99.45,UPI,Online
2024-06-19,CUST0230,INV100624,PROD0027,Product 27,Dairy,Yogurt,Nashik,Maharashtra,West,19,190.96,3628.24,12.5,3174.71,Card,Retail
2024-08-04,CUST0334,INV100625,PROD0198,Product 198,Personal Care,Soap,Nashik,Maharashtra,West,22,81.98,1803.56,0,1803.56,Card,Online
2023-08-29,CUST0204,INV100626,PROD0117,Product 117,Beverages,Water,Nashik,Maharashtra,West,20,148.23,2964.6,0,2964.6,Wallet,Online
2025-05-21,CUST0221,INV100627,PROD0160,Product 160,Dairy,Milk,Chennai,Tamil Nadu,South,15,118.47,1777.05,10,1599.34,Card,Retail
2024-10-25,CUST0170,INV100628,PROD0009,Product 9,Household,Air Freshener,Thane,Maharashtra,West,4,312.04,1248.16,5,1185.75,Cash,Online
2024-04-07,CUST0067,INV100629,PROD0077,Product 77,Bakery,Bread,Delhi,Delhi,North,7,219.45,1536.15,10,1382.54,Cash,Online
2025-08-03,CUST0321,INV100630,PROD0140,Product 140,Electronics,Earphones,Patna,Bihar,East,7,1426.64,9986.48,0,9986.48,UPI,Online
2024-07-06,CUST0092,INV100631,PROD0061,Product 61,Produce,Vegetables,Indore,Madhya Pradesh,Central,8,38.76,310.08,10,279.07,Net Banking,Wholesale
2024-01-25,CUST0394,INV100632,PROD0169,Product 169,Personal Care,Soap,Thane,Maharashtra,West,5,55.01,275.05,0,275.05,Net Banking,Online
2024-01-29,CUST0400,INV100633,PROD0020,Product 20,Snacks,Chocolates,Vadodara,Gujarat,West,24,27.68,664.32,0,664.32,Wallet,Distributor
2023-11-24,CUST0278,INV100634,PROD0039,Product 39,Produce,Herbs,Vadodara,Gujarat,West,19,27.64,525.16,5,498.9,Card,Wholesale
2024-11-28,CUST0265,INV100635,PROD0148,Product 148,Household,Air Freshener,Pune,Maharashtra,West,18,81.7,1470.6,0,1470.6,Wallet,Online
2023-02-23,CUST0269,INV100636,PROD0001,Product 1,Produce,Herbs,Chennai,Tamil Nadu,South,12,32.67,392.04,10,352.84,Card,Online
2024-12-03,CUST0357,INV100637,PROD0069,Product 69,Beverages,Juice,Indore,Madhya Pradesh,Central,24,152.58,3661.92,12.5,3204.18,Net Banking,Online
2025-07-10,CUST0234,INV100638,PROD0146,Product 146,Beverages,Tea,Bengaluru,Karnataka,South,17,164.36,2794.12,0,2794.12,Card,Online
2025-08-14,CUST0278,INV100639,PROD0046,Product 46,Bakery,Bun,Jaipur,Rajasthan,North,9,199.81,1798.29,0,1798.29,Cash,Wholesale
2025-04-26,CUST0269,INV100640,PROD0101,Product 101,Electronics,Adapter,Kolkata,West Bengal,East,3,1525.92,4577.76,0,4577.76,Card,Online
2025-03-19,CUST0418,INV100641,PROD0157,Product 157,Dairy,Cheese,Ahmedabad,Gujarat,West,13,166.75,2167.75,0,2167.75,Card,Online
2023-09-24,CUST0201,INV100642,PROD0057,Product 57,Household,Detergent,Surat,Gujarat,West,21,128.53,2699.13,0,2699.13,Net Banking,Wholesale
2023-07-02,CUST0041,INV100643,PROD0176,Product 176,Bakery,Cake,Kanpur,Uttar Pradesh,North,10,80,800,0,800,Cash,Distributor
2024-08-26,CUST0468,INV100644,PROD0088,Product 88,Produce,Fruits,Nashik,Maharashtra,West,7,96.89,678.23,0,678.23,Card,Distributor
2023-04-15,CUST0114,INV100645,PROD0178,Product 178,Household,Tissue,Visakhapatnam,Andhra Pradesh,South,16,388.44,6215.04,0,6215.04,Wallet,Online
2024-10-23,CUST0115,INV100646,PROD0130,Product 130,Snacks,Chocolates,Nagpur,Maharashtra,West,18,105.07,1891.26,0,1891.26,Cash,Retail
2024-09-16,CUST0251,INV100647,PROD0133,Product 133,Dairy,Yogurt,Kanpur,Uttar Pradesh,North,18,176.9,3184.2,10,2865.78,Cash,Retail
2023-07-18,CUST0165,INV100648,PROD0194,Product 194,Electronics,Power Bank,Jaipur,Rajasthan,North,2,1055.7,2111.4,0,2111.4,Card,Retail
2023-06-18,CUST0157,INV100649,PROD0161,Product 161,Snacks,Chips,Bengaluru,Karnataka,South,6,54.12,324.72,0,324.72,Net Banking,Distributor
2025-05-08,CUST0025,INV100650,PROD0051,Product 51,Bakery,Cake,Jaipur,Rajasthan,North,9,76.12,685.08,12.5,599.45,UPI,Retail
2024-04-09,CUST0187,INV100651,PROD0054,Product 54,Produce,Vegetables,Delhi,Delhi,North,19,172.88,3284.72,5,3120.48,Cash,Online
2024-01-10,CUST0056,INV100652,PROD0084,Product 84,Bakery,Cake,Bengaluru,Karnataka,South,14,100.05,1400.7,0,1400.7,Card,Wholesale
2025-03-28,CUST0318,INV100653,PROD0055,Product 55,Produce,Vegetables,Visakhapatnam,Andhra Pradesh,South,7,174.33,1220.31,0,1220.31,UPI,Wholesale
2025-05-16,CUST0219,INV100654,PROD0115,Product 115,Bakery,Bread,Mumbai,Maharashtra,West,12,56.95,683.4,10,615.06,Wallet,Online
2023-07-01,CUST0077,INV100655,PROD0179,Product 179,Snacks,Nuts,Delhi,Delhi,North,22,54.68,1202.96,0,1202.96,UPI,Online
2025-02-14,CUST0234,INV100656,PROD0099,Product 99,Snacks,Chocolates,Kanpur,Uttar Pradesh,North,6,33.83,202.98,12.5,177.61,UPI,Wholesale
2024-02-16,CUST0245,INV100657,PROD0002,Product 2,Dairy,Butter,Hyderabad,Telangana,South,24,49.32,1183.68,12.5,1035.72,Card,Online
2025-06-03,CUST0084,INV100658,PROD0036,Product 36,Bakery,Pastry,Bhopal,Madhya Pradesh,Central,12,238.16,2857.92,0,2857.92,UPI,Online
2023-11-02,CUST0396,INV100659,PROD0150,Product 150,Produce,Vegetables,Kanpur,Uttar Pradesh,North,18,11.16,200.88,0,200.88,Net Banking,Online
2025-01-28,CUST0442,INV100660,PROD0043,Product 43,Personal Care,Lotion,Surat,Gujarat,West,12,173.66,2083.92,0,2083.92,Wallet,Online
2025-03-26,CUST0458,INV100661,PROD0172,Product 172,Dairy,Butter,Nashik,Maharashtra,West,10,116.44,1164.4,0,1164.4,Net Banking,Online
2024-09-21,CUST0444,INV100662,PROD0082,Product 82,Dairy,Cheese,Visakhapatnam,Andhra Pradesh,South,17,67.28,1143.76,10,1029.38,Card,Online
2025-08-12,CUST0467,INV100663,PROD0031,Product 31,Snacks,Chocolates,Surat,Gujarat,West,9,113.08,1017.72,0,1017.72,UPI,Wholesale
2024-10-16,CUST0436,INV100664,PROD0002,Product 2,Beverages,Tea,Hyderabad,Telangana,South,23,104.41,2401.43,0,2401.43,Cash,Online
2025-03-29,CUST0118,INV100665,PROD0151,Product 151,Household,Detergent,Ahmedabad,Gujarat,West,6,222.23,1333.38,5,1266.71,Card,Retail
2024-05-07,CUST0167,INV100666,PROD0082,Product 82,Snacks,Biscuits,Mumbai,Maharashtra,West,19,47.43,901.17,0,901.17,Cash,Online
2023-10-18,CUST0018,INV100667,PROD0134,Product 134,Household,Air Freshener,Kanpur,Uttar Pradesh,North,15,60.62,909.3,0,909.3,Card,Retail
2023-05-28,CUST0156,INV100668,PROD0073,Product 73,Produce,Vegetables,Nashik,Maharashtra,West,5,88.26,441.3,0,441.3,Wallet,Distributor
2024-10-20,CUST0256,INV100669,PROD0177,Product 177,Household,Air Freshener,Patna,Bihar,East,3,96.82,290.46,0,290.46,Net Banking,Online
2025-07-30,CUST0212,INV100670,PROD0039,Product 39,Beverages,Coffee,Nagpur,Maharashtra,West,19,40.9,777.1,0,777.1,Wallet,Wholesale
2024-12-25,CUST0189,INV100671,PROD0074,Product 74,Household,Detergent,Visakhapatnam,Andhra Pradesh,South,16,127.03,2032.48,5,1930.86,Card,Wholesale
2024-09-13,CUST0279,INV100672,PROD0028,Product 28,Personal Care,Shampoo,Delhi,Delhi,North,24,268.2,6436.8,0,6436.8,Card,Wholesale
2024-01-22,CUST0074,INV100673,PROD0166,Product 166,Beverages,Juice,Thane,Maharashtra,West,7,137.3,961.1,0,961.1,UPI,Retail
2023-06-13,CUST0379,INV100674,PROD0003,Product 3,Snacks,Biscuits,Bhopal,Madhya Pradesh,Central,6,118.84,713.04,0,713.04,Cash,Distributor
2025-02-24,CUST0105,INV100675,PROD0184,Product 184,Electronics,Power Bank,Mumbai,Maharashtra,West,9,700.14,6301.26,0,6301.26,Wallet,Wholesale
2024-05-06,CUST0242,INV100676,PROD0104,Product 104,Snacks,Chocolates,Chennai,Tamil Nadu,South,21,70.82,1487.22,0,1487.22,Card,Online
2023-05-19,CUST0238,INV100677,PROD0083,Product 83,Dairy,Butter,Kanpur,Uttar Pradesh,North,24,192.07,4609.68,0,4609.68,Cash,Distributor
2024-06-07,CUST0195,INV100678,PROD0040,Product 40,Beverages,Juice,Hyderabad,Telangana,South,4,66.25,265,10,238.5,Wallet,Retail
2024-02-06,CUST0419,INV100679,PROD0199,Product 199,Electronics,Adapter,Kanpur,Uttar Pradesh,North,3,813.63,2440.89,0,2440.89,Card,Retail
2023-03-06,CUST0028,INV100680,PROD0141,Product 141,Personal Care,Lotion,Bengaluru,Karnataka,South,8,63.79,510.32,10,459.29,Net Banking,Wholesale
2025-05-07,CUST0235,INV100681,PROD0176,Product 176,Household,Cleaner,Patna,Bihar,East,14,54.41,761.74,10,685.57,Card,Wholesale
2025-01-28,CUST0475,INV100682,PROD0008,Product 8,Bakery,Cake,Chennai,Tamil Nadu,South,17,62.06,1055.02,0,1055.02,Card,Wholesale
2024-10-17,CUST0211,INV100683,PROD0044,Product 44,Snacks,Chocolates,Surat,Gujarat,West,3,102.63,307.89,0,307.89,Wallet,Retail
2024-12-20,CUST0156,INV100684,PROD0061,Product 61,Personal Care,Shampoo,Chennai,Tamil Nadu,South,13,146.39,1903.07,0,1903.07,Cash,Online
2024-03-03,CUST0494,INV100685,PROD0063,Product 63,Household,Tissue,Kanpur,Uttar Pradesh,North,11,353.18,3884.98,10,3496.48,Cash,Online
2023-10-24,CUST0063,INV100686,PROD0126,Product 126,Electronics,Adapter,Ahmedabad,Gujarat,West,15,515.22,7728.3,0,7728.3,Card,Distributor
2024-09-17,CUST0127,INV100687,PROD0006,Product 6,Bakery,Bun,Jaipur,Rajasthan,North,3,207.7,623.1,0,623.1,Wallet,Distributor
2023-01-03,CUST0367,INV100688,PROD0186,Product 186,Snacks,Biscuits,Patna,Bihar,East,24,138.27,3318.48,12.5,2903.67,Wallet,Distributor
2023-12-06,CUST0096,INV100689,PROD0147,Product 147,Personal Care,Lotion,Delhi,Delhi,North,7,53.67,375.69,0,375.69,Card,Retail
2024-12-25,CUST0127,INV100690,PROD0171,Product 171,Electronics,Adapter,Bengaluru,Karnataka,South,21,1508.66,31681.86,5,30097.77,Card,Distributor
2025-04-11,CUST0459,INV100691,PROD0084,Product 84,Personal Care,Shampoo,Hyderabad,Telangana,South,24,159.07,3817.68,0,3817.68,Card,Retail
2024-07-15,CUST0346,INV100692,PROD0193,Product 193,Snacks,Biscuits,Nagpur,Maharashtra,West,8,76.06,608.48,5,578.06,Net Banking,Retail
2024-09-13,CUST0097,INV100693,PROD0045,Product 45,Beverages,Tea,Jaipur,Rajasthan,North,3,101.17,303.51,5,288.33,Wallet,Distributor
2024-11-14,CUST0416,INV100694,PROD0176,Product 176,Electronics,Adapter,Nagpur,Maharashtra,West,11,1861.1,20472.1,5,19448.5,Card,Online
2025-03-28,CUST0264,INV100695,PROD0092,Product 92,Personal Care,Shampoo,Kanpur,Uttar Pradesh,North,24,182.19,4372.56,0,4372.56,Net Banking,Retail
2023-08-30,CUST0429,INV100696,PROD0193,Product 193,Beverages,Coffee,Mumbai,Maharashtra,West,2,96.69,193.38,12.5,169.21,Cash,Online
2023-12-22,CUST0473,INV100697,PROD0100,Product 100,Snacks,Nuts,Bengaluru,Karnataka,South,11,78.4,862.4,5,819.28,Net Banking,Retail
2025-03-08,CUST0428,INV100698,PROD0042,Product 42,Household,Detergent,Mumbai,Maharashtra,West,2,375.38,750.76,12.5,656.92,Card,Wholesale
2024-05-04,CUST0475,INV100699,PROD0187,Product 187,Bakery,Bread,Delhi,Delhi,North,20,94.25,1885,0,1885,Cash,Wholesale
2024-08-13,CUST0142,INV100700,PROD0168,Product 168,Household,Detergent,Thane,Maharashtra,West,16,212.39,3398.24,12.5,2973.46,Card,Retail
2024-09-15,CUST0213,INV100701,PROD0121,Product 121,Snacks,Biscuits,Nashik,Maharashtra,West,7,140.61,984.27,0,984.27,Net Banking,Retail
2023-04-29,CUST0496,INV100702,PROD0030,Product 30,Personal Care,Lotion,Pune,Maharashtra,West,6,223.98,1343.88,0,1343.88,Card,Wholesale
2023-02-24,CUST0107,INV100703,PROD0041,Product 41,Snacks,Chocolates,Bhopal,Madhya Pradesh,Central,14,120.86,1692.04,0,1692.04,Net Banking,Wholesale
2023-04-18,CUST0059,INV100704,PROD0156,Product 156,Snacks,Chips,Bengaluru,Karnataka,South,22,101.69,2237.18,12.5,1957.53,Net Banking,Distributor
2023-05-20,CUST0067,INV100705,PROD0047,Product 47,Beverages,Tea,Thane,Maharashtra,West,17,155.15,2637.55,5,2505.67,UPI,Distributor
2023-02-07,CUST0371,INV100706,PROD0088,Product 88,Electronics,Charger,Kolkata,West Bengal,East,17,1686.74,28674.58,10,25807.12,Wallet,Wholesale
2024-07-03,CUST0151,INV100707,PROD0147,Product 147,Household,Air Freshener,Indore,Madhya Pradesh,Central,18,235.05,4230.9,12.5,3702.04,Cash,Wholesale
